"UniqueID","startprice","startprice.log.predict."
11774,179.95,5.35979928165417
11775,104.99,5.01413331518897
11776,275,5.37339526755725
11777,325,0.687873793346067
11778,9.99,2.92795458887875
11779,379.99,5.29659810024807
11780,279,4.63612439829225
11781,264.99,5.61331210015202
11782,579.99,5.9434482436263
11783,0.99,0.70447005283573
11784,249.95,5.50834316527887
11785,19.95,3.33923385153166
11786,379.99,5.81531200653412
11787,149.95,5.15832630919863
11788,149.95,5.30544773909009
11789,309.95,5.78139263464506
11790,324.9,5.27791306440552
11791,349.99,5.53873390244546
11792,375,5.88255575801206
11793,319.98,5.81603354454945
11794,374.95,5.78876546586906
11795,379.99,5.77964819224173
11796,80,0.766728357626997
11797,339,5.8865138563874
11798,509,5.92205382659726
11799,229,5.74791906279644
11800,299.99,5.21959952798706
11801,74.99,4.7691497744414
11802,250,5.65404078488096
11803,124.99,4.69253813240036
11804,409.99,6.03211560818298
11805,219.99,5.39597699734094
11806,100,4.7006966523425
11807,199.99,5.35210706775691
11808,0.99,0.583475965426391
11809,49.99,4.16816838095429
11810,149.99,4.92509326119844
11811,199.99,5.66557583926969
11812,36.95,3.68490301586466
11813,298,5.29640718229245
11814,319.99,5.80445959910779
11815,209,5.38621613422544
11816,319.99,5.79872480884971
11817,419.99,5.94948985449438
11818,249,5.50665996041799
11819,249,5.84599378822173
11820,179.99,5.31310637627098
11821,159.99,5.28739725894266
11822,279.99,5.70523697025608
11823,229,5.46374836693338
11824,129.95,4.37927597125528
11825,244.95,5.58767539005556
11826,319,5.46374836693338
11827,289,5.65061207574173
11828,249.99,5.594676905464
11829,49.95,4.32981200442514
11830,85,4.66027481492887
11831,0.99,0.609252550595906
11832,629,5.90949025415859
11833,429,5.82443156356336
11834,529,5.88939736220992
11835,430,5.46751770982768
11836,52.25,0.846013453086822
11837,90,4.66732204682686
11838,87,5.28198444302712
11839,50,3.8423251444109
11840,249.99,5.5769077358823
11841,139,5.29034057856385
11842,219.99,5.43652343684296
11843,329.99,5.8819982978698
11845,400,5.81199021218876
11846,250,5.36219345032309
11847,164.99,5.47131788593265
11848,129.99,5.11477462682415
11849,164.99,5.41646908017573
11850,119.99,4.93487612889784
11851,219.95,5.31182695227854
11852,59.99,4.09536837029794
11853,279,4.55497889733846
11854,319,5.2596380278362
11855,424.99,6.00176072082659
11856,89.5,4.81231112471765
11857,239.95,5.57211331774722
11858,329.99,5.6705621638262
11859,400,5.82631092014628
11860,89,4.65344237624315
11861,119.99,4.84359759641502
11862,105,5.00718270656084
11863,195,5.46783480706481
11864,219.99,5.42442755704794
11865,100,0.796095723776529
11866,210.99,5.53013477721209
11867,514.95,5.88191843647991
11868,79.99,4.88179241635375
11869,250,5.23278412136796
11870,149.99,5.39305066070827
11871,75,0.683310742333822
11872,145.49,5.44668931918734
11873,249,5.43588654925904
11874,153.95,5.49536416805383
11875,150,1.0871588835677
11876,274,5.7397608879894
11877,250,0.798227947247334
11878,250,0.678813325288403
11879,130,5.25487443836689
11880,229.99,5.3863391065882
11881,289,4.80738482611322
11882,303.99,5.63771724926028
11883,279.5,5.14796798724031
11884,239.99,5.10474826770571
11885,80,4.59526928420464
11886,345,5.82631092014628
11887,239.99,5.54658380427365
11888,269.85,5.90144760865727
11889,280,5.57152139714152
11890,212.99,5.44912751671815
11891,0.01,1.17672489925964
11892,139,5.2550467323304
11893,250,0.670273337130517
11894,129.95,5.26288735211346
11895,559,5.87984898112466
11896,499,5.48171932617758
11897,245,5.26622470368103
11898,250,5.3337194394112
11899,79.94,4.95005784661072
11900,219.85,5.30193426392544
11901,199.99,4.45201708276635
11902,199.99,4.73213151770781
11903,295,4.66009656413406
11904,359.99,5.75007611442252
11905,256.24,5.76062569662485
11906,25,0.688125688035348
11907,299.99,5.73792073331592
11908,199.99,5.40095148788679
11909,640,3.53385428337509
11910,145,5.45981906934635
11911,170,4.71522120929621
11912,284.99,5.46153741269842
11913,50,1.44571055443928
11914,200,0.6879622791719
11915,235,5.42657500467293
11916,619,5.81416713941791
11917,369.99,5.85362884523316
11918,100,0.690441521456503
11919,169,5.51963367555336
11920,219.99,5.40482227533403
11921,199.69,5.59383977702849
11922,69.5,4.49575389248964
11923,1,1.76482342103925
11924,275,1.52982306382558
11925,0.99,3.44362659274492
11926,199.99,5.29834863948246
11927,99.99,4.86807862183321
11928,175,5.67819836963064
11929,285,5.8459392116249
11930,0.99,0.89877746569227
11931,150,5.25487443836689
11932,329,5.81851926167742
11933,180,0.737376557754092
11934,246,5.34150496924021
11935,200,5.38783965690939
11936,285,5.81199021218876
11937,50,1.52699478398477
11938,230,0.783671102965999
11939,285,5.31734767032153
11940,175,1.35676345963383
11941,260,1.11342416082464
11942,80,1.84395425091912
11943,310,5.50204797147455
11944,100,0.687900959076925
11945,0.99,0.610933175717484
11946,99.99,4.53561994171582
11947,0.99,2.86993325487182
11948,239.99,5.64140622146702
11949,75,1.85933520930369
11950,120,0.912337415538648
11951,269.99,5.38617077880819
11952,399,5.76910088591561
11953,0.45,0.605129846757197
11954,223,5.59757080702973
11955,79,4.36341367706233
11956,0.99,0.89877746569227
11957,150,2.51487060913554
11958,275,5.54297410187441
11959,99,4.55635512045361
11960,74.5,2.4521464481262
11961,64.99,1.68817828852734
11962,239.88,5.59306698970453
11963,199.99,5.19843456505938
11964,84.99,4.868044586649
11965,269.99,5.38617077880819
11966,65,2.38982384486923
11967,100,1.96782624587408
11968,240,1.84959225042157
11969,90,1.87103626437951
11970,100,0.698893736930569
11971,150,2.39951997244341
11972,89.99,4.43995114876542
11973,0.99,1.94775781891793
11974,0.01,0.84698248321063
11975,48.99,2.0591013663016
11976,225,1.45604701582251
11977,70,2.75697186993148
11978,194,2.33563172504572
11979,1,2.49560659123723
11980,129,5.07785269366598
11981,90,1.31680001489339
11982,80,1.84565916609608
11983,1,0.840226286727663
11984,139,5.10389508575369
11985,0.99,0.89877746569227
11986,179.99,5.39435756128769
11987,100,1.35676345963383
11988,225,5.55836954007264
11989,0.99,1.36048508814246
11990,100,0.931247279190879
11991,50,2.49560659123723
11992,150,0.698622645973293
11993,1,0.667594296063759
11994,419,5.87553901693137
11995,199,4.37346371772004
11996,95,2.0473295943571
11997,550,1.84988424142269
11998,135,5.24756846745755
11999,115,5.12092877231688
12000,100,1.96782624587408
12001,85,1.82344489875611
12002,0.1,1.43073126732329
12003,0.99,2.672030105741
12004,50,2.71396586635043
12005,49.99,4.49353760671177
12006,129.99,4.759731521526
12007,99,4.45685206101901
12008,300,0.709126237987699
12009,150,0.829497353881701
12010,0.98,0.693224434273565
12011,0.99,0.796311740511124
12012,179.99,5.35583324794949
12013,235.99,5.33671375754419
12014,239.99,5.5764215240431
12015,85,1.82344489875611
12016,190,5.07452186305228
12017,1,2.49560659123723
12018,0.99,0.683310742333822
12019,85,2.85989961800922
12020,70,1.52699478398477
12021,70,2.04046335431903
12022,40,1.44184292310767
12023,19.99,4.00491988281711
12024,160,5.50460825470349
12025,10,3.08501306371928
12026,1,0.675536405238499
12027,1,0.804509646286816
12028,290,1.74692838064049
12029,150,2.30366832137651
12030,0.99,1.52699478398477
12031,1,1.96663062646691
12032,259.99,5.10389508575369
12033,180,2.70384692547493
12034,288,0.918801248247824
12035,291.99,5.62716450512302
12036,289.79,5.70647033069296
12037,90,4.67680676143768
12038,199.99,5.50045047742057
12039,150,2.19499973762749
12040,259,5.30403846851014
12041,150,1.31680001489339
12042,120,1.77287771037915
12043,499.99,5.72418772538595
12044,93,3.51298767841863
12045,450,2.59871222850749
12046,139,4.77094717128125
12047,520,5.80926027140467
12048,74.99,1.44571055443928
12049,20,1.85933520930369
12050,249.99,5.38179908363986
12051,25,0.766798533212527
12052,175,5.23551280081895
12053,189,4.87761463703518
12054,169,5.51963367555336
12055,29.99,4.33192958806337
12056,90,1.32914993081295
12057,230,5.33440484326647
12058,249.98,5.16015142325233
12059,140,0.670171120370213
12060,145,5.07810039162552
12061,0.01,1.93232896338652
12062,1,1.35195279281546
12063,195,0.689110151249492
12064,250,0.694639868298325
12065,125,0.796095723776529
12066,179.99,4.8487046248865
12067,99.95,4.77606389381777
12068,1,0.688056180788728
12069,559.99,5.46557063430214
12070,290,5.36816241385352
12071,92.14,4.78888000115695
12072,99.99,4.77094717128125
12073,79,4.38485833364872
12074,290,1.88720371677364
12075,225,2.28846447861427
12076,9.99,4.44949225915418
12077,171.95,5.36610071584032
12078,189.99,5.29781666224975
12079,199,5.00930023585071
12080,149.99,4.89735769864374
12081,150,0.789950965836022
12082,99,4.81181193510003
12083,50,2.46258081918702
12084,0.01,1.60242436666081
12085,230,4.88337456569187
12086,92.14,4.78888000115695
12087,0.99,2.69598435539771
12088,215,5.76781973526696
12089,99,3.75076464944456
12090,90,0.693260023320513
12091,0.99,2.89536611596653
12092,174.99,1.96782624587408
12093,150,2.42923493606749
12094,95,2.39951997244341
12095,144.99,5.39234580767496
12096,9,5.88074841007484
12097,99.99,5.01880113863276
12098,150,5.44119391648415
12099,170,2.93661880912056
12100,204,5.51778593085051
12101,189.99,5.29781666224975
12102,1,1.13754848455611
12103,367.97,5.60938161521034
12104,370,5.78566391592995
12105,0.99,2.06295856189938
12106,290,5.71037765643468
12107,0.99,0.683113016460148
12108,329.99,4.40078697048159
12109,259.99,5.61973159654124
12110,374.99,5.4687729682752
12111,200,0.776280538122816
12112,480,2.42364107415944
12113,200,1.09685003624003
12114,75,2.04046335431903
12115,200,1.89152061927836
12116,99.99,4.43995114876542
12117,225,0.661622000014787
12118,30,1.96782624587408
12119,181,5.07810039162552
12120,259.99,5.34205502598435
12121,75,0.675511441599425
12122,469.99,5.00453846367718
12123,5,0.809892044626075
12124,50,0.685895419622467
12125,99.99,4.63825377826091
12126,99,4.76166986938638
12127,200,1.7502906498618
12128,165,5.24421839238193
12129,25,1.17470041074372
12130,50,2.99633260137272
12131,389.99,5.83499718195563
12132,200,1.66390702469415
12133,144.99,5.40243884139714
12134,100,2.92525288206934
12135,275,5.42106667844353
12136,112,1.27917879473444
12137,74,4.94499465094923
12138,140,1.96782624587408
12139,0.99,0.78850681221795
12140,129.95,4.25723146170884
12141,238,0.668252449385822
12142,185,5.07810039162552
12143,211.5,5.34369193376943
12144,314.99,5.36816241385352
12145,99,4.77364699644663
12146,0.99,1.14597874834078
12147,50,1.54478317452966
12148,124.99,4.99737884470325
12149,0.99,1.80893817383425
12150,417,5.40108922107711
12151,96,1.90641304349335
12152,0.99,0.627866461087617
12153,310,5.46861841558171
12154,350,2.14385515275869
12155,200,2.52540922470053
12156,40,2.93120995128565
12157,107,2.34105374892549
12158,189.99,5.08032749331902
12159,379,5.74046430212412
12160,25,0.688056180788728
12161,99.99,4.43995114876542
12162,199,4.78047976862912
12163,179,5.05750910501887
12164,50,5.41539769959037
12165,265,5.68097798672739
12166,0.99,0.324648506107422
12167,325,0.889184303417619
12168,99,4.73909902140906
12169,121,1.64107076755855
12170,200,5.40336647893188
12171,179,5.5227070435632
12172,0.99,0.627866461087617
12173,0.99,0.685470690245284
12174,199.99,5.00479973941003
12175,199,5.23807006007884
12176,369.99,5.78991417044436
12177,10,1.06613308299891
12178,410,5.46332545582363
12179,168,5.11862821520516
12180,150,2.45248636449939
12181,60,0.727237097086567
12182,200,0.681522970456196
12183,149,4.77364699644663
12184,50,5.41539769959037
12185,220,1.58194126874608
12186,249.99,4.49405405423885
12187,325,0.717686771438742
12188,150,3.02677678531229
12189,149,4.77035982344109
12190,50,0.796311740511124
12191,299,4.63825377826091
12192,300,0.684112432243866
12193,214.98,5.42801841330767
12194,150.99,5.25487443836689
12195,199.99,5.62891543546495
12196,89,4.45685206101901
12197,299.99,5.43081666530397
12198,90,4.85488031578488
12199,199,4.63825377826091
12200,75,0.864443313490909
12201,0.99,0.686534565377511
12202,300,5.35732283066254
12203,289,4.8487046248865
12204,250,0.688221471341027
12205,0.99,0.674728320161111
12206,200,1.26014679438824
12207,179.99,5.3397897332232
12208,140,1.21005357057063
12209,339,5.02181827638275
12210,109,5.06882962900364
12211,199.99,5.33094166086966
12212,400,0.806272531206028
12213,0.99,0.627866461087617
12214,150,0.796095723776529
12215,0.01,1.66987433092761
12216,162,5.6236807612428
12217,149.95,4.5595420605756
12218,172,5.23551280081895
12219,190.99,0.906319080085998
12220,150,5.35912084192059
12221,89.95,4.22892114075941
12222,300,5.40108922107711
12223,350,5.33007236851803
12224,499.99,4.96658941847242
12225,149.99,5.3380825201401
12226,180,2.27525609447654
12227,50,1.26330837434177
12228,324.99,0.775303469825855
12229,58,0.683310742333822
12230,197.97,0.773319133868884
12231,85,2.22042054085175
12232,0.99,2.37700718489448
12233,79.99,4.74638420799092
12234,0.99,2.49560659123723
12235,98,4.59526928420464
12236,119.98,4.59306639083604
12237,0.99,1.16328822351894
12238,350,5.78566391592995
12239,350,0.84698248321063
12240,0.99,0.67113150587872
12241,169.99,4.97443563885091
12242,315,5.39654337473173
12243,100,4.49871612319535
12244,49.99,4.71285898341876
12245,0.99,0.629619387687315
12246,275,5.32787975204183
12247,255,5.30430594935561
12248,89.99,4.81257674624034
12249,375,1.12636678817286
12250,344,5.43739541218286
12251,199,5.51458367851293
12252,350,1.60478150620497
12253,249.97,4.65567966716417
12254,45,1.6694352614588
12255,588.18,5.55742068797072
12256,375.99,5.98955077381053
12257,249,4.87761463703518
12258,494.5,5.5050909853175
12259,155,4.75118866745581
12260,0.99,1.67011844343876
12261,199.99,5.01094797992856
12262,559.99,5.81495547860014
12263,0.99,0.843801158674444
12264,99,4.93627797895357
12265,1,1.26029236112918
12266,370,4.74359016700967
12267,450,5.76482483372454
12268,178.99,0.700892232999908
12269,158.99,5.3708489503808
12270,249,4.89078073806962
12271,1,2.28061354053446
12272,300,0.619613220973543
12273,175,1.54665369645516
12274,174.99,1.73154882647123
12275,199.99,4.575102862304
12276,249.99,5.26692031446719
12277,399.99,5.86768802866779
12278,199.99,5.0770181708589
12279,175,5.12986861347809
12280,279.99,4.69920760185724
12281,449.99,5.82762399977505
12282,588.18,5.55742068797072
12283,230,1.54098914457526
12284,625,5.78961922359007
12285,165,1.96782624587408
12286,595,3.14154772527264
12287,199,5.20232210571588
12288,334.95,5.60129539554701
12289,300,0.638388008774001
12290,175,5.31363777108433
12291,250,1.01165331035122
12292,347.24,5.8493961100361
12293,214.95,5.27475762039846
12294,300,5.47007696801218
12295,160,5.31952152853589
12296,549.99,5.8152994645839
12297,150,1.46861117259709
12298,249.99,5.37714700362624
12299,150,5.25487443836689
12300,509.99,5.83059193679793
12301,100,5.0780770518681
12302,429.99,5.78185286888658
12303,279.99,4.87664263392676
12304,320.99,5.64587139854877
12305,90,0.700892232999908
12306,450,5.3872271138039
12307,99,4.25623723324926
12308,0.01,0.687408704133581
12309,164.99,5.48784003341595
12310,0.99,0.931247279190879
12311,499.99,5.55982833606605
12312,319.99,5.79347142118806
12313,590,5.81464362243793
12314,258.98,4.74359016700967
12315,169,4.4409897758947
12316,249.99,4.85437069377442
12317,645.99,5.79448590622088
12318,211.95,5.38988816043651
12319,245.19,5.38294887199277
12320,445.95,5.86146149014448
12321,419.95,5.26853884735574
12322,0.99,1.01496878205518
12323,389,5.86440490571211
12324,130,0.78101950228194
12325,112.99,4.84046616966262
12326,375,5.46844105224703
12327,217,5.29701422006258
12328,499.99,5.77064401577488
12329,299.99,5.41691483916714
12330,549,5.79577603560563
12331,225,2.23561266224271
12332,0.99,1.46861117259709
12333,279.99,5.51940456101166
12334,438.99,5.73054583585156
12335,370,5.67819836963064
12336,415,4.743409946058
12337,96,5.14471671974069
12338,385,4.74359016700967
12339,255,0.636807168127323
12340,0.99,2.97142142598321
12341,175,4.60745567053786
12342,215,4.66009656413406
12343,285,5.42801841330767
12344,425,0.694639868298325
12345,399.94,5.68506079152506
12346,300,0.84698248321063
12347,101,4.78899819926083
12348,0.01,1.12393751511562
12349,329,5.7962320610445
12350,280,5.4214642083184
12351,649.99,5.81495547860014
12352,350,2.51309723878586
12353,0.99,0.645465053461693
12354,0.99,1.29603983197762
12355,325,5.81311913613435
12356,265.99,5.36687582486361
12357,200,3.34791933405363
12358,174.99,5.07810039162552
12359,159.99,5.59031046161646
12360,102,5.0393813113242
12361,350,1.02966587280261
12362,165,5.36703054187566
12363,799,5.89514021775667
12364,595,0.787892458880114
12365,280,5.36816241385352
12366,125,0.767394801117747
12367,165,1.96782624587408
12368,190.45,5.02242133224534
12369,419.99,5.46280971896194
12370,319.99,5.80371698475313
12371,399.95,5.6720408254993
12372,449,5.97884240254878
12373,91,5.00184276145941
12374,0.99,0.950391669031647
12375,170,5.45756110382448
12376,228.88,5.51898876395063
12377,150.99,5.34069499158442
12378,650,0.842396547230363
12379,147.72,5.40841722230713
12380,179.99,5.22710646077451
12381,115,5.39761706036089
12382,271,4.74359016700967
12383,200,4.93376804940118
12384,189.95,5.47730241484783
12385,400,5.57518155875121
12386,349.99,5.666681054126
12387,650,5.53118598491604
12388,179,4.43179383998617
12389,315,5.67819836963064
12390,680,5.79448590622088
12391,149.99,4.8487046248865
12392,0.01,1.98604738282317
12393,280,5.50855458703425
12394,599.99,5.79641346358302
12395,795,5.9396348595024
12396,329.99,5.78578951311345
12397,275,5.21688647296466
12398,324.99,5.57366392539927
12399,154,5.49374302837175
12400,299.95,5.41965653977542
12401,284,5.61516698480244
12402,199.99,5.11794461173709
12403,35,0.84595330258494
12404,499.99,6.02210323945004
12405,250,5.3639555306215
12406,0.99,2.87130990157719
12407,159.99,5.73554535807967
12408,70,4.9550898636963
12409,165,5.11862821520516
12410,249.99,5.81068521740214
12411,229.99,5.30771143331031
12412,749.95,5.81416713941791
12413,99,5.00080748935169
12414,740,5.83292523419402
12415,320,2.90251461080344
12416,149,5.42988559059286
12417,426.3,3.82812476122691
12418,679.99,5.2749890115776
12419,279.99,5.33802001440319
12420,200,5.40815603168079
12421,689.99,6.04615835442676
12422,460,5.85337162918297
12423,789.99,5.91182052622365
12424,634.99,5.80323515229843
12425,899.99,5.89514021775667
12426,324.99,5.38695037641331
12427,549.99,5.92756912506364
12428,285,5.39534885998659
12429,389,5.26018053421911
12430,295.95,5.44258187866104
12431,399.95,5.72888836596995
12432,0.99,0.375671469737245
12433,300,5.24261474655575
12434,130,4.77084732078354
12435,550,1.24428302378281
12436,424.65,5.78905096742392
12437,90,5.03636614528259
12438,475,5.84349790615528
12439,659.49,5.93435365802063
12440,177.99,4.66009656413406
12441,204,5.60116362096515
12442,406,5.60116362096515
12443,285,5.58960515819143
12444,229,4.96496590994392
12445,394.99,5.14415427268236
12446,450,5.73054583585156
12447,50,1.64726425129434
12448,7.99,1.54419555210183
12449,465.99,6.03967784958374
12450,470,4.61989747313338
12451,445,5.78905096742392
12452,358.24,5.95166522504389
12453,749.95,5.80301678624975
12454,320,5.36816241385352
12455,639.99,4.78962432808522
12456,0.99,2.93990503352074
12457,399.99,5.78774335622223
12458,639.99,5.89620661767322
12459,154.99,4.64788556659243
12460,408.6,3.53385428337509
12461,0.99,1.12031230404787
12462,345,5.07841288749571
12463,249,4.86859490782971
12464,399,5.49973959765908
12465,249,5.29664511076938
12466,38.99,4.85403774118369
12467,0.99,0.688309075191861
12468,800,5.77297101251486
12469,500,5.45369163969524
12470,210,0.522576753099695
12471,9.99,4.89527865599465
12472,450,5.51005560213615
12473,475,5.35189952920512
12474,190,5.47156394565044
12475,43.2,3.53385428337509
12476,450,4.66009656413406
12477,118.84,3.53385428337509
12478,99.46,4.55349602854824
12479,5.65,3.53385428337509
12480,14.99,3.53385428337509
12481,7.99,3.53385428337509
12482,137.95,3.53385428337509
12483,79.95,4.55349602854824
12484,450,0.84595330258494
12485,116.33,3.53385428337509
12486,149,4.54282613842269
12487,100,3.16367012744728
12488,334,5.82584051717169
12489,339.5,5.78774335622223
12490,280,1.76482342103925
12491,120,1.96782624587408
12492,235,0.941876498641693
12493,55,0.688125688035348
12494,400,5.83943601060793
12495,485,5.91660980197474
12496,299,4.62822927475296
12497,399,4.82579956878005
12498,0.99,0.796095723776529
12499,250,1.58153552832506
12500,599.99,5.04570937972669
12501,729.99,5.16204989645701
12502,240,1.19525060830535
12503,879.99,5.03810030467307
12504,300,2.53652088129731
12505,160,5.12986861347809
12506,599.99,4.86270533881418
12507,17.75,1.88175621711889
12508,599.99,5.11541684996268
12509,729.99,5.04554837531915
12510,189.99,5.22710646077451
12511,310,5.52669796788418
12512,95,4.89746172870364
12513,204.95,5.50796362265818
12514,399.99,5.83683520478462
12515,100,5.14734266542804
12516,155,5.24421839238193
12517,250,5.57366392539927
12518,250,5.25016661889177
12519,275,5.61908665081319
12520,235,4.868044586649
12521,309.98,5.27639465381503
12522,500,5.77871432078249
12523,275,5.29784660205156
12524,250,5.02350536687479
12525,300,5.34915714289051
12526,300,5.51555490605904
12527,550,5.83326284810888
12528,255,5.03822207569532
12529,299,5.83374778592436
12530,750,5.7698892325673
12531,180,5.23551280081895
12532,225,4.59526928420464
12533,420,5.82921394194066
12534,239,5.50865718085287
12535,182.77,4.99539661824766
12536,279,5.65635467823932
12537,299.99,5.42607272570114
12538,280,4.74359016700967
12539,350,5.73260669530768
12540,220,5.42594273521505
12541,579.99,5.79577603560563
12542,120,4.86753600086027
12543,190,5.59315121688347
12544,510,5.64635612737041
12545,250,5.21983226571149
12546,300,4.76150019793325
12547,400,5.57366392539927
12548,820,5.82613816578979
12549,149.99,4.18555443295582
12550,105,4.81286945131467
12551,100,0.522346514545548
12552,119,4.59890734362172
12553,69,4.20689354627103
12554,80,5.6146335519128
12555,50,2.26238254925399
12556,49,4.43163643347723
12557,150,4.49418904487977
12558,70,2.36378198035951
12559,0.5,0.53923248215648
12560,79.95,4.25343005973042
12561,119.99,4.61759478859026
12562,99.99,4.48234681271333
12563,35,1.98285977311918
12564,20,1.01796202815867
12565,99.95,4.35404474876593
12566,10,1.44169520029396
12567,1,1.67504547739088
12568,0.99,2.36378198035951
12569,0.99,2.06392519476127
12570,20,2.03077902854825
12571,59.99,4.38193862622783
12572,30,1.21905226384998
12573,9.5,3.8166328129621
12574,139.99,4.30325439284706
12575,90,0.670079834827521
12576,229,5.3167240603331
12577,0.99,0.688467209218258
12578,63,4.71214019556863
12579,35,0.662863160265967
12580,65,4.15964368172567
12581,0.99,2.37640531933695
12582,29.99,4.06635056834241
12583,30,5.03370068791326
12584,75,0.700640105929054
12585,99.95,3.93160218312183
12586,0.99,2.26238254925399
12587,89,4.05380497588237
12588,20,2.87851552822168
12589,149.99,4.79388474160525
12590,75,2.29652041123723
12591,50,1.83891179152178
12592,99.99,4.37711374072163
12593,350,5.71031616189186
12594,49.99,4.46413375278151
12595,9.99,3.8637882465657
12596,1,0.687986005203198
12597,0.01,2.37695803693297
12598,106.95,4.58941042610235
12599,20,2.04090376707373
12600,220,4.56768269639034
12601,85,0.758577490814255
12602,49.99,4.18293968638423
12603,99.99,4.40011695749084
12604,125,4.98063868446988
12605,0.99,2.26238254925399
12606,0.01,2.37640531933695
12607,79.99,4.25291427999939
12608,0.99,0.8326497729005
12609,110,1.96356145963221
12610,114.48,4.63814015360932
12611,10,0.666574311353681
12612,9.99,4.29486249999605
12613,200,4.62476278088653
12614,99.99,4.26265033347281
12615,150,4.22697929991957
12616,69.99,4.30679840182062
12617,139.99,4.28400657964482
12618,119.99,3.96431732546059
12619,80,1.34593960207414
12620,49.99,4.67315243081715
12621,0.99,2.83109231518059
12622,145,4.33799812185329
12623,10.99,0.698712617086011
12624,109.99,4.56872854997816
12625,999.99,4.5127367117321
12626,85,4.89866331070736
12627,85,4.79195123491732
12628,99.99,4.25242135667896
12629,249.99,5.04525099040116
12630,200,0.686337525811304
12631,109.99,4.30713003132507
12632,554.77,3.53385428337509
12633,549.99,5.81416713941791
12634,700,5.53619803311218
12635,0.99,0.958938574881403
12636,229,5.30095767439325
12637,179,5.45535225296778
12638,219.99,5.6051448269957
12639,49.99,4.03569321568165
12640,149.95,5.50065141942575
12641,289.98,5.44549807173109
12642,72,4.98063868446988
12643,55,1.15394717558531
12644,89.95,4.76611555912606
12645,199,5.46266934652455
12646,100,4.77832448521646
12647,199,5.46266934652455
12648,99.98,4.3466410782927
12649,99.98,4.25790521715176
12650,169.99,5.72154475131463
12651,188.88,5.31095365047413
12652,439.99,6.02412060200107
12653,50,1.55808760576049
12654,104,4.47919418218759
12655,95,4.99169579644885
12656,199.99,4.7194163543347
12657,149.99,5.34142913923048
12658,7.99,4.08465227344336
12659,139,5.47942178837047
